TimeStep,NominalState1,NominalState2,NominalState3,UncompensatedState1,UncompensatedState2,UncompensatedState3,EstimatedState1,EstimatedState2,EstimatedState3,ExactState1,ExactState2,ExactState3,UncompensatedWeightedDeviation,EstimatedWeightedDeviation,ExactWeightedDeviation
140,0.617632111672694,0.555173176027179,0.10021068291958,0.603207793255428,0.540843123373997,0.13531819629617,0.617715908729215,0.555235053774752,0.10022150487251,0.617632111672694,0.555173176027179,0.10021068291958,0.0405702953690639,0.000104727823387605,0
141,0.606496653882359,0.545163807423748,0.0984039571865485,0.592049117834025,0.530812885055833,0.133507703507279,0.606580568383105,0.54522579073883,0.0984147981947799,0.606496653882359,0.545163807423748,0.0984039571865485,0.0405826721203525,0.000104886139425072,0
142,0.595561960297663,0.535334900456608,0.0966298054045086,0.581091625215264,0.52096348463974,0.131729852586658,0.5956459901252,0.535396987435894,0.0966406651244882,0.595561960297663,0.535334900456608,0.0966298054045086,0.0405948457586347,0.000105041603332965,0
143,0.584824411285963,0.525683201533726,0.0948876402888141,0.570331688219502,0.511291661749884,0.12998405502516,0.584908554361033,0.525745390308225,0.0948985183831825,0.584824411285963,0.525683201533726,0.0948876402888141,0.0406068192127461,0.000105194266445381,0
144,0.574280452473966,0.516205515722961,0.0931768851431338,0.559765745062513,0.501794214792634,0.128269732924032,0.574364706754798,0.51626780445738,0.0931877812806143,0.574280452473966,0.516205515722961,0.0931768851431338,0.040618595385831,0.000105344179174588,0
145,0.563926593571146,0.506898705694471,0.0914969736685522,0.549390298176453,0.492467999896759,0.126586318803616,0.564010957052781,0.506961092586605,0.0915078875238404,0.563926593571146,0.506898705694471,0.0914969736685522,0.0406301771547888,0.000105491391027665,0
146,0.553759407214381,0.497759690682188,0.0898473497761109,0.539201913052085,0.483309929872737,0.124933255415497,0.553843877928008,0.497822173962324,0.0898582810297678,0.553759407214381,0.497759690682188,0.0898473497761109,0.0406415673697696,0.000105635950621958,0
147,0.543775527833415,0.488785445464013,0.0882274674027314,0.529197217101879,0.474316973190827,0.123309995558045,0.543860103845719,0.488848023394346,0.0882384157410771,0.543775527833415,0.488785445464013,0.0882274674027314,0.0406527688537147,0.000105777905702059,0
148,0.533971650536778,0.479972999360399,0.0866367903304552,0.519372898543606,0.46548615297756,0.121716001895278,0.534056329949301,0.480035670234455,0.0866477554454651,0.533971650536778,0.479972999360399,0.0866367903304552,0.0406637844019431,0.000105917303154403,0
149,0.524344530017792,0.471319435250989,0.0850747920089435,0.509725705304065,0.456814546030332,0.12015074677899,0.524429310966303,0.47138219739306,0.0850857735981465,0.524344530017792,0.471319435250989,0.0850747920089435,0.0406746167817787,0.000106054189023178,0
150,0.514890979480299,0.462821888608983,0.0835409553811773,0.500252443942571,0.448299281849753,0.118613712074089,0.514975860134179,0.462884740373574,0.0835519531475557,0.514890979480299,0.462821888608983,0.0835409553811773,0.0406852687322178,0.000106188608525249,0
151,0.505607869583759,0.454477546552917,0.0820347727122995,0.490949978593851,0.439937541689447,0.117104388987081,0.505692848145392,0.454540486324198,0.0820457863641906,0.505607869583759,0.454477546552917,0.0820347727122995,0.0406957429636343,0.000106320606065016,0
152,0.496492127407368,0.446283646915531,0.0805557454215432,0.481815229930007,0.431726557622988,0.11562227789765,0.496577202111548,0.446346673106806,0.0805667746725428,0.496492127407368,0.446283646915531,0.0805557454215432,0.0407060421575211,0.000106450225248695,0
153,0.487540735432849,0.438237477329431,0.0791033839171901,0.47284517414118,0.423663611627647,0.114166888193269,0.487625904546196,0.43830058838261,0.0791144284860576,0.487540735432849,0.438237477329431,0.0791033839171901,0.0407161689662651,0.000106577508899058,0
154,0.478750730545586,0.430336374329234,0.0776772074345046,0.464036841934608,0.415746034684666,0.1127377381068,0.478835992365971,0.430399568714319,0.0776882670450701,0.478750730545586,0.430336374329234,0.0776772074345046,0.0407261260129551,0.000106702499068725,0
155,0.470119203053764,0.422577722469903,0.0762767438765897,0.455387317551715,0.407971205895758,0.111334354557016,0.470204555909747,0.42264099868448,0.0762878182576621,0.470119203053764,0.422577722469903,0.0762767438765897,0.0407359158912198,0.000106825237054754,0
156,0.461643295725198,0.414958953460968,0.0749015296581119,0.446893737802936,0.400336551615523,0.109956272991998,0.461728737975473,0.415022310029711,0.0749126185433898,0.461643295725198,0.414958953460968,0.0749015296581119,0.0407455411650951,0.000106945763411661,0
157,0.45332020284152,0.407477545316371,0.0735511095518441,0.438553291119928,0.392839544599514,0.108603037235363,0.453405732874373,0.407540980790553,0.0735622126798273,0.45332020284152,0.407477545316371,0.0735511095518441,0.0407550043689191,0.000107064117964802,0
158,0.445147169269424,0.400131021519628,0.0722250365379753,0.430363216624883,0.385477703167665,0.107274199335255,0.445232785502199,0.400194534476641,0.072236153651878,0.445147169269424,0.400131021519628,0.0722250365379753,0.040764308007253,0.000107180339823614,0
159,0.437121489548654,0.392916950204046,0.0709228716561363,0.422320803216613,0.378248590382798,0.105969319416065,0.43720719042723,0.39298053924693,0.0709340025038027,0.437121489548654,0.392916950204046,0.0709228716561363,0.0407734545548262,0.000107294467394256,0
160,0.429240506996436,0.385832943347717,0.0696441838600942,0.41442338867311,0.371149813243937,0.104687965532821,0.42932629099471,0.385896607104701,0.0696553281939145,0.429240506996436,0.385832943347717,0.0696441838600942,0.0407824464565054,0.000107406538392233,0
161,0.421501612828054,0.378876655983034,0.0683885498750664,0.406668358770295,0.364179021894175,0.103429713528205,0.421587478447438,0.378940393107076,0.0683997074518951,0.421501612828054,0.378876655983034,0.0683885498750664,0.0407912861272854,0.000107516589854851,0
162,0.413902245293283,0.372045785420451,0.0671555540576065,0.399053146416647,0.357333908842813,0.102194146892145,0.413988191062208,0.372109594588796,0.0671667246386816,0.413902245293283,0.372045785420451,0.0671555540576065,0.0407999759523008,0.000107624658153256,0
163,0.406439888828391,0.365338070486236,0.0659447882580172,0.39157523080344,0.350612208201535,0.100980856623946,0.406525913301819,0.365401950399978,0.0659559716088818,0.406439888828391,0.365338070486236,0.0659447882580172,0.0408085182868569,0.000107730779004412,0
164,0.399112073223432,0.358751290773978,0.0647558516852436,0.384232136570294,0.344011694934342,0.0997894410968957,0.399198174982378,0.358815240157629,0.0647670475756676,0.399112073223432,0.358751290773978,0.0647558516852436,0.04081691545648,0.000107834987482851,0
165,0.391916372804548,0.352283265909578,0.0635883507742018,0.377021432985778,0.337530184121013,0.09861950592532,0.392002550455611,0.352347283510646,0.063599558978106,0.391916372804548,0.352283265909578,0.0635883507742018,0.0408251697569841,0.000107937318032228,0
166,0.384850405631017,0.345931854829496,0.0624418990555003,0.36994073314278,0.331165530233854,0.0974706638340316,0.384936657805916,0.345995939418071,0.0624531193508817,0.384850405631017,0.345931854829496,0.0624418990555003,0.0408332834545549,0.000108037804476744,0
167,0.377911832706776,0.33969495507201,0.0613161170275096,0.362987693168388,0.324915626427471,0.0963425345301333,0.377998158061901,0.339759105440356,0.0613273491963677,0.377911832706776,0.33969495507201,0.0613161170275096,0.0408412587858487,0.000108136480031936,0
168,0.371098357206159,0.333570502081255,0.0602106320307386,0.356160011448013,0.318778403841363,0.0952347445771322,0.371184754422125,0.333634717043409,0.0602218758590032,0.371098357206159,0.333570502081255,0.0602106320307386,0.0408490979581064,0.00010823337731588,0
169,0.364407723713598,0.327556468523804,0.0591250781244758,0.349455427863504,0.312751830915078,0.0941469272713238,0.364494191494805,0.327620746915189,0.0591363334019362,0.364407723713598,0.327556468523804,0.0591250781244758,0.0408568031492803,0.000108328528359591,0
170,0.357837717477027,0.321650863617582,0.0580590959656545,0.342871723044997,0.306833912715721,0.0930787225204046,0.357924254551235,0.321715204294613,0.0580703624858902,0.357837717477027,0.321650863617582,0.0580590959656545,0.0408643765081748,0.000108421964617861,0
171,0.351386163674748,0.315851732472862,0.0570123326899024,0.336406717636253,0.301022690277586,0.0920297767242737,0.351472768792655,0.315916134312575,0.0570236102502141,0.351386163674748,0.315851732472862,0.0570123326899024,0.0408718201545978,0.000108513716979819,0
172,0.345050926695518,0.310157155445159,0.0559844417947348,0.330058271573238,0.295316239953696,0.0909997426579825,0.345137598630345,0.310221617344836,0.0559957301960781,0.345050926695518,0.310157155445159,0.0559844417947348,0.0408791361795247,0.000108603815778263,0
173,0.338829909431609,0.304565247499784,0.0549750830248552,0.32382428337572,0.289712672779028,0.089988279356796,0.338916646978697,0.304629768376586,0.0549863820717742,0.338829909431609,0.304565247499784,0.0549750830248552,0.0408863266452718,0.000108692290800511,0
174,0.332721052584625,0.299074157587849,0.0539839222595224,0.317702689451625,0.284210133845225,0.0889950520033252,0.332807854561031,0.299138736378462,0.0539952317600852,0.332721052584625,0.299074157587849,0.0539839222595224,0.0408933935856799,0.000108779171297533,0
175,0.326722333983816,0.293682068033533,0.0530106314019494,0.311691463413943,0.27880680168658,0.0880197318166953,0.326809199227928,0.293746703693814,0.0530219511676842,0.326722333983816,0.293682068033533,0.0530106314019494,0.0409003390063073,0.00010886448599417,0
176,0.320831767916706,0.288387193932389,0.0520548882706953,0.30578861540995,0.273500887677085,0.0870619959437113,0.320918695287852,0.288451885437018,0.0520662181165286,0.320831767916706,0.288387193932389,0.0520548882706953,0.0409071648846308,0.000108948263098243,0
177,0.315047404471768,0.283187782560496,0.0511163764930165,0.299992191462519,0.268290635438361,0.0861215273519869,0.315134392849843,0.283252528902641,0.0511277162372115,0.315047404471768,0.283187782560496,0.0511163764930165,0.0409138731702549,0.000109030530309731,0
178,0.309367328892961,0.278082112794275,0.05019478540014,0.294300272823307,0.263174320258252,0.0851980147249988,0.309454377178054,0.278146912985255,0.0502061348642363,0.309367328892961,0.278082112794275,0.05019478540014,0.040920465785128,0.000109111314830193,0
179,0.303789660945904,0.273068494540749,0.0492898099244245,0.288710975337612,0.25815024851991,0.0842911523590343,0.303876768057935,0.273133347609709,0.0493011689331795,0.303789660945904,0.273068494540749,0.0492898099244245,0.040926944623766,0.000109190643371362,0
180,0.298312554295474,0.268145268178092,0.0484011504983766,0.283222448820668,0.253216757141164,0.0834006400619963,0.298399719173837,0.26821017317168,0.0484125188797071,0.298312554295474,0.268145268178092,0.0484011504983766,0.0409333115534813,0.00010926854216445,0
181,0.292934195894629,0.263310804006249,0.0475285129554871,0.277832876445196,0.248372213024009,0.0825261830540331,0.293021417497839,0.263375759988302,0.0475398905404122,0.292934195894629,0.263310804006249,0.0475285129554871,0.0409395684146176,0.000109345036968324,0
182,0.287652805384244,0.258563501707475,0.0466716084328547,0.272540474139992,0.243615012514004,0.0816674918699591,0.287740082689593,0.258628507758707,0.0466829950554404,0.287652805384244,0.258563501707475,0.0466716084328547,0.0409457170207911,0.00010942015307822,0
183,0.282466634503777,0.253901789816587,0.0458301532755664,0.267343489999357,0.238943580869437,0.0808242822634355,0.282553966506995,0.253966845034289,0.0458415487728702,0.282466634503777,0.253901789816587,0.0458301532755664,0.0409517591591351,0.000109493915333788,0
184,0.27737396651255,0.24932412520078,0.0450038689428007,0.262240203703179,0.234356371740039,0.0799962751128784,0.277461352227475,0.249389228698515,0.0450152731548179,0.27737396651255,0.24932412520078,0.0450038689428007,0.0409576965905494,0.000109566348127657,0
185,0.272373115621471,0.244828992548808,0.0441924819156249,0.257228925947465,0.229851866655115,0.0791831963290629,0.27246055407972,0.244894143456122,0.0442038946852355,0.272373115621471,0.244828992548808,0.0441924819156249,0.0409635310499541,0.000109637475413589,0
186,0.267462426435,0.240414903869385,0.0433957236064534,0.252307997885147,0.225428574520891,0.0783847767643937,0.26754991668565,0.240480101331519,0.0434071447793703,0.267462426435,0.240414903869385,0.0433957236064534,0.0409692642465464,0.000109707320713647,0
187,0.262640273403176,0.236080397998628,0.0426133302701397,0.247475790576959,0.221085031126929,0.0776007521238106,0.262727814512447,0.236145641176232,0.0426247596948573,0.262640273403176,0.236080397998628,0.0426133302701397,0.0409748978640611,0.000109775907126394,0
188,0.25790506028352,0.231824040116375,0.0418450429166702,0.24273070445223,0.216819798661441,0.0768308628773014,0.257992651334467,0.231889328185231,0.0418564804444146,0.25790506028352,0.231824040116375,0.0418450429166702,0.0409804335610334,0.000109843257334763,0
189,0.253255219612643,0.227644421271227,0.0410906072254332,0.238071168779381,0.21263146523534,0.0760748541739911,0.253342859704855,0.227709753421979,0.0411020527101127,0.253255219612643,0.227644421271227,0.0410906072254332,0.0409858729710645,0.000109909393613328,0
190,0.248689212187382,0.223540157914154,0.0403497734610324,0.233495641145984,0.208518644414871,0.0753324757577807,0.248776900436681,0.223605533352039,0.0403612267591893,0.248689212187382,0.223540157914154,0.0403497734610324,0.0409912177030897,0.000109974337835247,0
191,0.24420552655529,0.219509891440512,0.0396222963906193,0.229002606948183,0.204479974762674,0.0746034818845067,0.244293262093437,0.219575309385092,0.0396337573613822,0.24420552655529,0.219509891440512,0.0396222963906193,0.0409964693416477,0.000110038111479977,0
192,0.239802678514303,0.215552287740306,0.0389079352027151,0.22459057888933,0.200514119387111,0.0738876312405942,0.239890460488717,0.215617747425218,0.0389194037077525,0.239802678514303,0.215552287740306,0.0389079352027151,0.041001629447152,0.000110100735640286,0
193,0.235479210621447,0.211666036756577,0.0382064534274969,0.220258096487652,0.196619765499731,0.0731846868631763,0.235567038194914,0.211731537429273,0.0382179293309714,0.235479210621447,0.211666036756577,0.0382064534274969,0.0410066995561637,0.000110162231028972,0
194,0.23123369171038,0.20784985205174,0.0375176188585208,0.216003725592801,0.192795623980703,0.0724944160616544,0.231321564060782,0.20791539297324,0.037529102027044,0.23123369171038,0.20784985205174,0.0375176188585208,0.0410116811816648,0.000110222617985985,0
195,0.22706471641765,0.204102470381743,0.0368412034758563,0.211826057911118,0.189040428952088,0.0718165903406723,0.227152632737693,0.20416805082639,0.0368526937784445,0.22706471641765,0.204102470381743,0.0368412034758563,0.041016575813333,0.000110281916484776,0
196,0.222970904717487,0.200422651277906,0.036176983370606,0.207723710539453,0.185352937358806,0.0711509853244787,0.223058864214429,0.200488270533127,0.0361884806786373,0.222970904717487,0.200422651277906,0.036176983370606,0.0410213849178167,0.000110340146139294,0
197,0.21895090146498,0.196809176636298,0.0355247386707876,0.203695325507394,0.181731928557158,0.0704973806826539,0.219038903360374,0.196874834002365,0.0355362428579589,0.21895090146498,0.196809176636298,0.0355247386707876,0.0410261099390107,0.000110397326210108,0
198,0.215003375947498,0.193260850314514,0.0348842534685503,0.199739569327748,0.17817620391076,0.0698555600571758,0.21509141947693,0.193326545104318,0.0348957644108357,0.215003375947498,0.193260850314514,0.0348842534685503,0.0410307522983316,0.000110453475611021,0
199,0.211127021444188,0.189776497735728,0.0342553157487051,0.195855132555127,0.174684586393773,0.0692253109907995,0.211215105857027,0.189842229274546,0.0342668333243149,0.211127021444188,0.189776497735728,0.0342553157487051,0.0410353133949937,0.000110508612915025,0
200,0.207320554793425,0.186354965499881,0.0336377173185427,0.192040729352491,0.171255920201277,0.0686064248567302,0.207408679352572,0.186420733125154,0.0336492414078828,0.207320554793425,0.186354965499881,0.0336377173185427,0.0410397946062843,0.000110562756360818,0
201,0.203582715968054,0.182995121001876,0.0330312537389166,0.188295097065506,0.167889070366672,0.0679986967895622,0.203670879949702,0.183060924062992,0.0330427842245492,0.203582715968054,0.182995121001876,0.0330312537389166,0.0410441972878387,0.000110615923858565,0
202,0.199912267658295,0.179695852056664,0.0324357242565698,0.184616995804578,0.164582922385985,0.0674019256174642,0.200000470351684,0.17976168991474,0.0324472610231743,0.199912267658295,0.179695852056664,0.0324357242565698,0.041048522773915,0.000110668132995642,0
203,0.196307994862163,0.176456066531082,0.0318509317376803,0.18100520803442,0.161336381848934,0.0668159137955867,0.196396235569348,0.176521938558754,0.0318624746720155,0.196307994862163,0.176456066531082,0.0318509317376803,0.0410527723776681,0.000110719401042853,0
204,0.192768704483274,0.173274691982334,0.0312766826026056,0.177458538171022,0.158148374076662,0.0662404673406702,0.192856982518894,0.17334059756355,0.0312882315934718,0.192768704483274,0.173274691982334,0.0312766826026056,0.0410569473914219,0.00011076974495983,0
205,0.189293224935904,0.170150675302989,0.0307127867618035,0.173975812185881,0.155017843765989,0.0656753957668322,0.189381539626955,0.170216613832803,0.0307243417000057,0.189293224935904,0.170150675302989,0.0307127867618035,0.0410610490869424,0.00011081918140075,0
206,0.185880405757168,0.167082982372376,0.0301590575529077,0.170555877217378,0.151943754640084,0.0651205120225121,0.18596875644278,0.167148953256749,0.0301706183312199,0.185880405757168,0.167082982372376,0.0301590575529077,0.0410650787157079,0.000110867726719765,0
207,0.182529117226193,0.164070597714268,0.0296153116789389,0.167197601189149,0.148925089105432,0.064575632428553,0.182617503257408,0.16413660036987,0.0296268781920681,0.182529117226193,0.164070597714268,0.0296153116789389,0.0410690375091789,0.000110915396976404,0
208,0.179238249990146,0.161112524160736,0.029081369147629,0.163899872435344,0.145960847914993,0.0640405766173997,0.17932667072971,0.161178558014755,0.0290929412921806,0.179238249990146,0.161112524160736,0.029081369147629,0.0410729266790664,0.000110962207941001,0
209,0.176006714697024,0.158207782522062,0.0285570532118394,0.160661599332637,0.14305004983742,0.0635151674733927,0.176095169519171,0.158273847012013,0.028568630886283,0.176006714697024,0.158207782522062,0.0285570532118394,0.0410767474175992,0.000111008175099759,0
210,0.172833441635045,0.155355411262609,0.028042190311054,0.157481709938881,0.140191731332256,0.0629992310741389,0.17292192992529,0.155421505836148,0.0280537734156896,0.172833441635045,0.155355411262609,0.028042190311054,0.0410805008977885,0.000111053313659902,0
211,0.169717380378555,0.152554466182525,0.0275366100139265,0.154359151638263,0.137384946230977,0.0624925966329398,0.169805901533493,0.152620590297268,0.0275481984508519,0.169717380378555,0.152554466182525,0.0275366100139265,0.0410841882736925,0.000111097638554687,0
212,0.166657499440308,0.149804020105199,0.027040144961864,0.151292890792869,0.13462876542379,0.0619950964422566,0.166746052867412,0.149870173228539,0.0270517386349417,0.166657499440308,0.149804020105199,0.027040144961864,0.0410878106806776,0.000111141164448412,0
213,0.163652785930026,0.147103162570336,0.0265526308136272,0.148281912400525,0.131922276552075,0.0615065658181956,0.163741371047452,0.147169344179269,0.0265642296284532,0.163652785930026,0.147103162570336,0.0265526308136272,0.0410913692356793,0.000111183905741134,0
214,0.160702245219102,0.14445099953258,0.0260739061909298,0.145325219758807,0.129264583706375,0.0610268430459938,0.160790861455498,0.144517209113532,0.0260855100548021,0.160702245219102,0.14445099953258,0.0260739061909298,0.0410948650374601,0.000111225876573522,0
215,0.157804900611363,0.141846653065562,0.0256038126250186,0.142421834135113,0.126654807129829,0.0605557693264879,0.157893547405676,0.141912890114218,0.0256154214469067,0.157804900611363,0.141846653065562,0.0256038126250186,0.0410982991668657,0.000111267090831427,0
216,0.154959793019756,0.139289261071287,0.025142194504217,0.139570794442674,0.124092082926951,0.060093188723548,0.155048469821049,0.139355525092424,0.0251538081947313,0.154959793019756,0.139289261071287,0.025142194504217,0.0411016726870798,0.000111307562150655,0
217,0.152165980648871,0.136777976994761,0.0246888990224133,0.136771156922422,0.121575562777665,0.0596389481124592,0.152254686916139,0.136844267502083,0.0247005174937761,0.152165980648871,0.136777976994761,0.0246888990224133,0.0411049866438761,0.000111347303921194,0
218,0.149422538683184,0.134311969543758,0.0242437761284795,0.134021994830573,0.119104413656486,0.0591928971292337,0.149511273885177,0.13437828605974,0.0242553992944955,0.149422538683184,0.134311969543758,0.0242437761284795,0.0411082420658685,0.000111386329291949,0
219,0.146728558980921,0.131890422413649,0.0238066784765997,0.131322398131863,0.116677817556775,0.0587548881208372,0.146817322595968,0.131956764469374,0.0238183062526278,0.146728558980921,0.131890422413649,0.0238066784765997,0.041111439964759,0.00011142465117482,0
220,0.144083149773445,0.129512534017183,0.0233774613774963,0.128671473198302,0.114294971219957,0.0583247760963124,0.144171941289279,0.129578901152187,0.0233890936804214,0.144083149773445,0.129512534017183,0.0233774613774963,0.0411145813355833,0.000111462282249103,0
221,0.141485435370059,0.127177517219143,0.0229559827505339,0.12606834251336,0.111955085869624,0.0579024186787831,0.141574254283649,0.127243908981266,0.0229676194987393,0.141485435370059,0.127177517219143,0.0229559827505339,0.0411176671569546,0.000111499234965634,0
222,0.138934555868132,0.12488459907579,0.0225421030766879,0.123512144381495,0.109657386950435,0.0574876760583249,0.139023401685516,0.124951015021022,0.0225537441900283,0.138934555868132,0.12488459907579,0.0225421030766879,0.0411206983913043,0.000111535521550952,0
223,0.136429666868453,0.122633020578995,0.02213568535236,0.121002032642907,0.107401113871716,0.0570804109456847,0.136518539104575,0.122699460271334,0.0221473307521353,0.136429666868453,0.122633020578995,0.02213568535236,0.0411236759851213,0.000111571154011246,0
224,0.133969939195712,0.120422036404998,0.0217365950440272,0.118537176393442,0.105185519755692,0.0566804885268345,0.134058837374263,0.120488499416299,0.0217482446529561,0.133969939195712,0.120422036404998,0.0217365950440272,0.041126600869188,0.000111606144136393,0
225,0.131554558624031,0.11825091466768,0.0213447000437081,0.116116759709545,0.10300987119025,0.0562877764183456,0.131643482277286,0.11831740057752,0.0213563537859026,0.131554558624031,0.11825091466768,0.0213447000437081,0.0411294739588143,0.000111640503503859,0
226,0.129182725607428,0.1161189366763,0.0209598706252322,0.113739981378167,0.100873447986163,0.0559021446235658,0.129271674276098,0.116185445071834,0.0209715284261725,0.129182725607428,0.1161189366763,0.0209598706252322,0.0411322961540695,0.000111674243482507,0
227,0.126853655015158,0.114025396697585,0.0205819794012974,0.11140605463155,0.0987755429386948,0.0555234654895884,0.126942628248232,0.114091927173413,0.0205936411878073,0.126853655015158,0.114025396697585,0.0205819794012974,0.0411350683400113,0.000111707375236316,0
228,0.124566575871808,0.111969601722122,0.020210901281302,0.109114206886785,0.0967154615934935,0.0551516136649955,0.124655573226408,0.112036153880152,0.0202225669815246,0.124566575871808,0.111969601722122,0.020210901281302,0.0411377913869124,0.000111739909728138,0
229,0.122320731102093,0.109950871234953,0.019846513429937,0.10686367949007,0.0946925220167154,0.0547864660583641,0.122409752143327,0.110017444684271,0.0198581829733108,0.122320731102093,0.109950871234953,0.019846513429937,0.0411404661504846,0.000111771857723273,0
230,0.120115377280246,0.107968536990311,0.0194886952265245,0.104653727465583,0.0927060545692878,0.0544279017975202,0.12020442158106,0.10803513134705,0.0195003685437604,0.120115377280246,0.107968536990311,0.0194886952265245,0.0411430934721007,0.000111803229793038,0
231,0.117949784383925,0.106021942790411,0.01913732822509,0.10248361926887,0.0907554016852437,0.0540758021895271,0.118038851524965,0.106088557677626,0.019149005248148,0.117949784383925,0.106021942790411,0.01913732822509,0.0411456741790136,0.000111834036318213,0
232,0.115823235552558,0.104110444268241,0.0187922961151534,0.100352636544694,0.0888399176540519,0.0537300506813954,0.115912325122032,0.104177079315782,0.0188039767772202,0.115823235552558,0.104110444268241,0.0187922961151534,0.0411482090845727,0.000111864287492586,0
233,0.11373502685005,0.102233408674254,0.0184534846832282,0.0982600738892404,0.0869589684068728,0.0533905328215014,0.113824138443589,0.102300063518645,0.0184651689186951,0.11373502685005,0.102233408674254,0.0184534846832282,0.0411506989884384,0.000111893993326222,0
234,0.111684467031762,0.100390214666919,0.0181207817750141,0.096205238616611,0.0851119313066665,0.0530571362217009,0.111773600252289,0.100456888951238,0.0181324695194552,0.111684467031762,0.100390214666919,0.0181207817750141,0.0411531446767935,0.000111923163648822,0
235,0.109670877315691,0.0985802521070404,0.0177940772582709,0.0941874505295316,0.0832981949420864,0.0527297505201262,0.109760031773287,0.0986469454807996,0.0178057684484221,0.109670877315691,0.0985802521070404,0.0177940772582709,0.0411555469225521,0.000111951808112949,0
236,0.107693591157782,0.0968029218557894,0.0174732629863629,0.09220604169419,0.0815171589250878,0.0524082673446539,0.107782766469558,0.0968696339748195,0.0174849575601006,0.107693591157782,0.0968029218557894,0.0174732629863629,0.0411579064855663,0.000111979936197207,0
237,0.105751954031284,0.0950576355763734,0.0171582327624596,0.0902603562191349,0.0797682336921855,0.0520925802770309,0.105841149821254,0.095124366102711,0.01716993065878,0.105751954031284,0.0950576355763734,0.0171582327624596,0.0411602241128303,0.000112007557209383,0
238,0.103845323210086,0.0933438155392849,0.0168488823043819,0.0883497500381608,0.0780508403092956,0.0517825848176482,0.103934539109044,0.0934105641410595,0.0168605834633814,0.103845323210086,0.0933438155392849,0.0168488823043819,0.0411625005386814,0.000112034680289554,0
239,0.101973067555964,0.091660894431059,0.0165451092100828,0.0864735906971073,0.0763644102800943,0.0514781783509484,0.102062303201358,0.0917276607823837,0.0165568135729376,0.101973067555964,0.091660894431059,0.0165451092100828,0.0411647364849994,0.000112061314413111,0
240,0.100134567309654,0.0900083151664802,0.0162468129237495,0.0846312571445028,0.0747083853578333,0.0511792601114583,0.100223822345471,0.0900750989473434,0.0162585204326964,0.100134567309654,0.0900083151664802,0.0162468129237495,0.0411669326614026,0.000112087468393632,0
241,0.0983292138857029,0.0883855307041741,0.0159538947025175,0.082822139525982,0.0730822173605471,0.0508857311504325,0.0984184879623481,0.088452331600334,0.0159656053008348,0.0983292138857029,0.0883855307041741,0.0159538947025175,0.0411690897654421,0.000112113150885884,0
242,0.0965564096710106,0.0867920038655246,0.0156662575837843,0.0810456389824102,0.0714853679895925,0.0505974943030999,0.0966457024451913,0.0868588215684048,0.0156779712157729,0.0965564096710106,0.0867920038655246,0.0156662575837843,0.0411712084827927,0.000112138370388661,0
243,0.0948155678270059,0.0852272071568552,0.0153838063531127,0.0793011674516474,0.0699173086514591,0.0503144541564993,0.094904878961619,0.0852940413634428,0.0153955229640777,0.0948155678270059,0.0852272071568552,0.0153838063531127,0.0411732894874419,0.000112163135247661,0
244,0.0931061120953904,0.083690622594817,0.0151064475127124,0.0775881474738864,0.0683775202827933,0.050036517017896,0.0931954412594108,0.0837574730075621,0.015118167048945,0.0931061120953904,0.083690622594817,0.0151064475127124,0.0411753334418764,0.000112187453658092,0
245,0.0914274766073839,0.0821817415349239,0.0148340892504904,0.0759060120005002,0.0668654931785761,0.0497635908837669,0.0915168234757545,0.0822486078616413,0.0148458116592502,0.0914274766073839,0.0821817415349239,0.0148340892504904,0.0411773409972661,0.000112211333667518,1.73472347597681e-18
246,0.0897791056964086,0.0807000645031801,0.0145666414096589,0.0742542042063363,0.0653807268233993,0.0494955854093459,0.0898684699499329,0.0807669464569524,0.0145783666391563,0.0897791056964086,0.0807000645031801,0.0145666414096589,0.0411793127936452,0.000112234783178449,0
247,0.0881604537141513,0.0792451010307427,0.0143040154588914,0.0726321773053946,0.0639227297257837,0.0492324118787169,0.0882498350393875,0.0793119983298256,0.0143157434582705,0.0881604537141513,0.0792451010307427,0.0143040154588914,0.0411812494600911,0.000112257809950972,0
248,0.0865709848499406,0.0778163694915654,0.0140461244630168,0.071039394369829,0.0624910192554839,0.0489739831754475,0.0866603829390982,0.077883281859294,0.0140578551823387,0.0865709848499406,0.0778163694915654,0.0140461244630168,0.0411831516149016,0.000112280421605354,0
249,0.0850101729533822,0.076413396942969,0.0137928830542421,0.069475328152212,0.0610851214837266,0.0487202137537512,0.0850995875042199,0.0764803241076666,0.0138046164444682,0.0850101729533822,0.076413396942969,0.0137928830542421,0.0411850198657683,0.000112302625624489,0
250,0.0834775013601906,0.0750357189690871,0.0135442074038932,0.0679394609110037,0.05970457102633,0.0484710196101697,0.0835669320759163,0.0751026606639752,0.0135559434168691,0.0834775013601906,0.0750357189690871,0.0135442074038932,0.0411868548099485,0.000112324429356419,0
251,0.0819724627211616,0.0736828795271336,0.0133000151946664,0.0664312842391676,0.0583489108896505,0.0482263182557662,0.082061909310334,0.0737498354902432,0.0133117537831057,0.0819724627211616,0.0736828795271336,0.0133000151946664,0.0411886570344349,0.000112345840016759,0
252,0.0804945588342282,0.0723544307964419,0.0130602255933788,0.0649502988958765,0.0570176923193074,0.0479860286888192,0.0805840210106607,0.0724214007705276,0.0130719667108478,0.0804945588342282,0.0723544307964419,0.0130602255933788,0.0411904271161218,0.00011236686469104,0
