TimeStep,PursuerPolicyNominal,PursuerCommandNominal,PursuerRealizedNominal,PursuerPolicyUncompensated,PursuerCommandUncompensated,PursuerRealizedUncompensated,PursuerPolicyEstimated,PursuerCommandEstimated,PursuerRealizedEstimated,PursuerPolicyExact,PursuerCommandExact,PursuerRealizedExact,EvaderPolicyNominal,EvaderCommandNominal,EvaderRealizedNominal,EvaderPolicyUncompensated,EvaderCommandUncompensated,EvaderRealizedUncompensated,EvaderPolicyEstimated,EvaderCommandEstimated,EvaderRealizedEstimated,EvaderPolicyExact,EvaderCommandExact,EvaderRealizedExact
259,0.0112594650391408,0.0112594650391408,0.0112594650391408,0.00618151351622768,0.00618151351622768,0.0461815135162277,0.0112725921780059,-0.0287287748510028,0.0112712251489972,0.0112594650391408,-0.0287405349608592,0.0112594650391408,0.0182723571679181,0.0182723571679181,0.0182723571679181,0.0140878935195146,0.0140878935195146,0.00408789351951455,0.0182937880168922,0.028581225569567,0.018581225569567,0.0182723571679181,0.0282723571679181,0.0182723571679181
260,0.011056465073131,0.011056465073131,0.011056465073131,0.00597809029161396,0.00597809029161396,0.045978090291614,0.0110695943530104,-0.0289317726759983,0.0110682273240017,0.011056465073131,-0.028943534926869,0.011056465073131,0.0179429198570768,0.0179429198570768,0.0179429198570768,0.0137577693259165,0.0137577693259165,0.00375776932591653,0.0179643541805833,0.0282517917332581,0.0182517917332581,0.0179429198570768,0.0279429198570768,0.0179429198570768
261,0.010857125048873,0.010857125048873,0.010857125048873,0.00577833463979688,0.00577833463979688,0.0457783346397969,0.0108702564311657,-0.029131110597843,0.010868889402157,0.010857125048873,-0.029142874951127,0.010857125048873,0.0176194220613608,0.0176194220613608,0.0176194220613608,0.0134335970314404,0.0134335970314404,0.00343359703144041,0.0176408597967565,0.0279282973494313,0.0179282973494313,0.0176194220613608,0.0276194220613608,0.0176194220613608
262,0.0106613789802788,0.0106613789802788,0.0106613789802788,0.00558218043710622,0.00558218043710622,0.0455821804371062,0.0106745124270798,-0.0293268546019289,0.0106731453980711,0.0106613789802788,-0.0293386210197212,0.0106613789802788,0.017301756695632,0.017301756695632,0.017301756695632,0.0131152693276736,0.0131152693276736,0.00311526932767363,0.017323197781403,0.0276106353340778,0.0176106353340778,0.017301756695632,0.027301756695632,0.017301756695632
263,0.0104691620709416,0.0104691620709416,0.0104691620709416,0.00538956275203344,0.00538956275203344,0.0453895627520334,0.0104822975450293,-0.0295190694839794,0.0104809305160206,0.0104691620709416,-0.0295308379290584,0.0104691620709416,0.0169898186054196,0.0169898186054196,0.0169898186054196,0.0128026808408963,0.0128026808408963,0.00280268084089629,0.0170112629811611,0.0272987005338359,0.0172987005338359,0.0169898186054196,0.0269898186054196,0.0169898186054196
264,0.0102804106926865,0.0102804106926865,0.0102804106926865,0.00520041782373789,0.00520041782373789,0.0452004178237379,0.0102935481575105,-0.0297078188714982,0.0102921811285018,0.0102804106926865,-0.0297195893073135,0.0102804106926865,0.0166835045321111,0.0166835045321111,0.0166835045321111,0.0124957280972,0.0124957280972,0.00249572809720001,0.0167049521385073,0.0269923896911821,0.0169923896911821,0.0166835045321111,0.0266835045321111,0.0166835045321111
265,0.0100950623645086,0.0100950623645086,0.0100950623645086,0.0050146830409405,0.0050146830409405,0.0450146830409405,0.0101082017841773,-0.0298931652448314,0.0101068347551686,0.0100950623645086,-0.0299049376354914,0.0100950623645086,0.0163827130787721,0.0163827130787721,0.0163827130787721,0.0121943094882357,0.0121943094882357,0.00219430948823575,0.0164041638575766,0.0266916014102514,0.0166916014102514,0.0163827130787721,0.0263827130787721,0.0163827130787721
266,0.00991305573188989,0.00991305573188989,0.00991305573188989,0.00483229692119803,0.00483229692119803,0.044832296921198,0.00992619707115888,-0.0300751699578498,0.00992483004215017,0.00991305573188989,-0.0300869442681101,0.00991305573188989,0.0160873446765808,0.0160873446765808,0.0160873446765808,0.0118983252375791,0.0118983252375791,0.00189832523757908,0.0161087985705975,0.0263962361232723,0.0163962361232723,0.0160873446765808,0.0260873446765808,0.0160873446765808
267,0.00973433054648973,0.00973433054648973,0.00973433054648973,0.00465319909055097,0.00465319909055097,0.044653199090551,0.00974747377075,-0.0302538932582587,0.0097461067417413,0.00973433054648973,-0.0302656694535103,0.00973433054648973,0.0157973015518692,0.0157973015518692,0.0157973015518692,0.0116076773677019,0.0116076773677019,0.00160767736770194,0.0158187585049329,0.0261061960576077,0.0161061960576077,0.0157973015518692,0.0257973015518692,0.0157973015518692
268,0.00955882764620128,0.00955882764620128,0.00955882764620128,0.0044773302635384,0.0044773302635384,0.0444773302635384,0.0095719727214678,-0.0304293943075409,0.0095706056924591,0.00955882764620127,-0.0304411723537987,0.00955882764620127,0.0155124876937571,0.0155124876937571,0.0155124876937571,0.0113222696675399,0.0113222696675399,0.00132226966753986,0.0155339476507155,0.0258213852033903,0.0158213852033903,0.0155124876937571,0.0255124876937571,0.0155124876937571
269,0.00938648893556741,0.00938648893556741,0.00938648893556741,0.00430463222357314,0.00430463222357314,0.0443046322235731,0.00939963582846791,-0.0306017312005408,0.00939826879945921,0.00938648893556741,-0.0306135110644326,0.00938648893556741,0.0152328088223708,0.0152328088223708,0.0152328088223708,0.0110420076606439,0.0110420076606439,0.00104200766064389,0.0152542717290659,0.0255417092817407,0.0155417092817407,0.0152328088223708,0.0252328088223708,0.0152328088223708
270,0.00921725736654989,0.00921725736654989,0.00921725736654989,0.00413504780367073,0.00413504780367073,0.0441350478036707,0.00923040604431374,-0.030770960984695,0.00922903901530504,0.00921725736654989,-0.0307827426334501,0.00921725736654989,0.0149581723576341,0.0149581723576341,0.0149581723576341,0.0107667985739067,0.0107667985739067,0.00076679857390673,0.0149796381608844,0.0252670757135592,0.0152670757135592,0.0149581723576341,0.0249581723576341,0.0149581723576341
271,0.0090510769196451,0.0090510769196451,0.0090510769196451,0.00396852086752589,0.00396852086752589,0.0439685208675259,0.00906422735009251,-0.0309371396789162,0.0090628603210838,0.0090510769196451,-0.0309489230803549,0.0090510769196451,0.0146884873886225,0.0146884873886225,0.0146884873886225,0.0104965513068527,0.0104965513068527,0.000496551306852746,0.014709956036205,0.0249973935888798,0.0149973935888798,0.0146884873886225,0.0246884873886225,0.0146884873886225
272,0.00888789258534031,0.00888789258534031,0.00888789258534031,0.00380499629093007,0.00380499629093007,0.0438049962909301,0.00890104473687167,-0.031100322292137,0.00889967770786297,0.00888789258534031,-0.0311121074146597,0.00888789258534031,0.0144236646434689,0.0144236646434689,0.0144236646434689,0.0102311764014816,0.0102311764014816,0.000231176401481624,0.0144451360841025,0.0247325736367773,0.0147325736367773,0.0144236646434689,0.0244236646434689,0.0144236646434689
273,0.00872765034590434,0.00872765034590434,0.00872765034590434,0.00364441994352411,0.00364441994352411,0.0436444199435241,0.00874080418748976,-0.0312605628415189,0.00873943715848106,0.00872765034590434,-0.0312723496540957,0.00872765034590434,0.0141636164598134,0.0141636164598134,0.0141636164598134,0.00997058601265573,0.00997058601265573,-2.9413987344273e-05,0.0141850906431413,0.0244725281958161,0.0144725281958161,0.0141636164598134,0.0241636164598134,0.0141636164598134
274,0.00857029715750638,0.00857029715750638,0.00857029715750638,0.00348673867087989,0.00348673867087989,0.0434867386708799,0.00858345265867541,-0.0314179143703333,0.00858208562966672,0.00857029715750638,-0.0314297028424936,0.00857029715750638,0.0139082567557845,0.0139082567557845,0.0139082567557845,0.00971469387902138,0.00971469387902138,-0.000285306120978624,0.0139297336323581,0.0242171711850329,0.0142171711850329,0.0139082567557845,0.0239082567557845,0.0139082567557845
275,0.00841578093265734,0.00841578093265734,0.00841578093265734,0.00333190027690494,0.00333190027690494,0.0433319002769049,0.0084289380634889,-0.0315724289655198,0.0084275710344802,0.00841578093265734,-0.0315842190673427,0.00841578093265734,0.0136575010015044,0.0136575010015044,0.0136575010015044,0.00946341529445435,0.00946341529445435,-0.000536584705545648,0.0136789805227663,0.0239664180754411,0.0139664180754411,0.0136575010015044,0.0236575010015044,0.0136575010015044
276,0.00826405052296766,0.00826405052296766,0.00826405052296766,0.00317985350656438,0.00317985350656438,0.0431798535065644,0.00827720925408011,-0.0317241577749286,0.00827584222507141,0.00826405052296766,-0.0317359494770323,0.00826405052296766,0.0134112661911075,0.0134112661911075,0.0134112661911075,0.00921666708002026,0.00921666708002026,-0.000783332919979741,0.0134327483093758,0.0237201858620506,0.0137201858620506,0.0134112661911075,0.0234112661911074,0.0134112661911074
277,0.00811505570221605,0.00811505570221605,0.00811505570221605,0.00303054802891435,0.00303054802891435,0.0430305480289144,0.00812821600475749,-0.0318731510242512,0.00812684897574879,0.00811505570221605,-0.031884944297784,0.00811505570221605,0.0131694708152633,0.0131694708152633,0.0131694708152633,0.00897436755644039,0.00897436755644039,-0.00102563244355961,0.013190955483716,0.0234783930363908,0.0134783930363908,0.0131694708152633,0.0231694708152633,0.0131694708152633
278,0.00796874714972345,0.00796874714972345,0.00796874714972345,0.00288393442044129,0.00288393442044129,0.0428839344204413,0.00798190899536218,-0.0320194580336465,0.00798054196635348,0.00796874714972345,-0.0320312528502765,0.00796874714972345,0.0129320348341956,0.0129320348341956,0.0129320348341956,0.00873643651705404,0.00873643651705404,-0.00126356348294596,0.0129535220068548,0.0232409595595296,0.0132409595595296,0.0129320348341956,0.0229320348341956,0.0129320348341956
279,0.00782507643402681,0.00782507643402681,0.00782507643402681,0.00273996414870165,0.00273996414870165,0.0427399641487016,0.00783823979494189,-0.0321631272340668,0.00783687276593319,0.00782507643402681,-0.0321749235659732,0.00782507643402681,0.012698879651187,0.012698879651187,0.012698879651187,0.00850279520126825,0.00850279520126825,-0.00149720479873175,0.0127203692829036,0.0230078068355784,0.0130078068355784,0.012698879651187,0.022698879651187,0.012698879651187
280,0.0076839959968471,0.0076839959968471,0.0076839959968471,0.00259858955625653,0.00259858955625653,0.0425985895562565,0.0076971608457192,-0.0323042061832895,0.0076957938167105,0.0076839959968471,-0.0323160040031529,0.0076839959968471,0.0124699280865618,0.0124699280865618,0.0124699280865618,0.00827336626848628,0.00827336626848628,-0.00172663373151372,0.0124914201330008,0.0227788576856756,0.0127788576856756,0.0124699280865618,0.0224699280865618,0.0124699280865618
281,0.00754545913734649,0.00754545913734649,0.00754545913734649,0.00245976384489602,0.00245976384489602,0.042459763844896,0.00755862544734883,-0.0324427415816599,0.00755725841834013,0.00754545913734649,-0.0324545408626535,0.00754545913734649,0.0122451043521378,0.0122451043521378,0.0122451043521378,0.00804807377250611,0.00804807377250611,-0.00195192622749389,0.0122665987697634,0.0225540363224382,0.0125540363224382,0.0122451043521378,0.0222451043521378,0.0122451043521378
282,0.00740941999666928,0.00740941999666928,0.00740941999666928,0.00232344106014788,0.00232344106014788,0.0423234410601479,0.00742258774145874,-0.03257877928755,0.00742122071245004,0.00740941999666928,-0.0325905800033307,0.00740941999666928,0.0120243340261383,0.0120243340261383,0.0120243340261383,0.00782684313638049,0.00782684313638049,-0.00217315686361951,0.0120458307721999,0.0223332683248747,0.0123332683248747,0.0120243340261383,0.0220243340261383,0.0120243340261383
283,0.0072758335427616,0.0072758335427616,0.0072758335427616,0.00218957607606558,0.00218957607606558,0.0421895760760656,0.00728900269647002,-0.0327123643325387,0.00728763566746132,0.0072758335427616,-0.0327241664572384,0.0072758335427616,0.0118075440285575,0.0118075440285575,0.0118075440285575,0.00760960112773031,0.00760960112773031,-0.00239039887226969,0.011829043061075,0.0221164806137498,0.0121164806137498,0.0118075440285575,0.0218075440285575,0.0118075440285575
284,0.00714465555546475,0.00714465555546475,0.00714465555546475,0.0020581245802906,0.0020581245802906,0.0420581245802906,0.00715782609269034,-0.0328435409363184,0.00715645906368164,0.00714465555546475,-0.0328553444445353,0.00714465555546475,0.0115946625969687,0.0115946625969687,0.0115946625969687,0.00739627583450298,0.00739627583450298,-0.00260372416549702,0.0116161638747189,0.0219036014273937,0.0119036014273937,0.0115946625969687,0.0215946625969687,0.0115946625969687
285,0.00701584261187735,0.00701584261187735,0.00701584261187735,0.001929043059384,0.001929043059384,0.041929043059384,0.0070290145076763,-0.0329723525213324,0.0070276474786676,0.00701584261187735,-0.0329841573881227,0.00701584261187735,0.0113856192627696,0.0113856192627696,0.0113856192627696,0.00718679664116793,0.00718679664116793,-0.00281320335883207,0.0114071227452727,0.0216945602979475,0.0116945602979475,0.0113856192627696,0.0213856192627696,0.0113856192627696
286,0.00688935207198133,0.00688935207198133,0.00688935207198133,0.00180228878442252,0.00180228878442252,0.0418022887844225,0.00690252530185955,-0.0330988417271492,0.00690115827285085,0.00688935207198133,-0.0331106479280187,0.00688935207198133,0.0111803448278557,0.0111803448278557,0.0111803448278557,0.00698109420534125,0.00698109420534125,-0.00301890579465875,0.0112018504753615,0.0214892880280363,0.0114892880280363,0.0111803448278557,0.0211803448278556,0.0111803448278556
287,0.00676514206452714,0.00676514206452714,0.00676514206452714,0.0016778197968543,0.0016778197968543,0.0416778197968543,0.00677831660443216,-0.0332230504245765,0.00677694957542346,0.00676514206452714,-0.0332348579354729,0.00676514206452714,0.0109787713417137,0.0109787713417137,0.0109787713417137,0.00677910043483177,0.00677910043483177,-0.00322089956516823,0.0110002791151889,0.0212877166678637,0.0112877166678637,0.0109787713417137,0.0209787713417137,0.0109787713417137
288,0.00664317147317341,0.00664317147317341,0.00664317147317341,0.00155559489460966,0.00155559489460966,0.0415555948946097,0.0066563472994864,-0.0333450197295223,0.0066549802704777,0.00664317147317341,-0.0333568285268266,0.00664317147317341,0.010780832078929,0.010780832078929,0.010780832078929,0.00658074846510103,0.00658074846510103,-0.00341925153489897,0.0108023419400439,0.0210897794927187,0.0110897794927187,0.010780832078929,0.020780832078929,0.010780832078929
289,0.00652339992287652,0.00652339992287652,0.00652339992287652,0.00143557361846225,0.00143557361846225,0.0414355736184623,0.00653657701240447,-0.0334647900166042,0.00653520998339577,0.00652339992287652,-0.0334766000771235,0.00652339992287652,0.0105864615170975,0.0105864615170975,0.0105864615170975,0.00638597263712953,0.00638597263712953,-0.00361402736287047,0.0106079734282134,0.0208954109808882,0.0108954109808882,0.0105864615170975,0.0205864615170975,0.0105864615170975
290,0.00640578776652549,0.00640578776652549,0.00640578776652549,0.00131771623863618,0.00131771623863618,0.0413177162386362,0.00641896609649355,-0.0335824009325151,0.00641759906748485,0.00640578776652549,-0.0335942122334745,0.00640578776652549,0.0103955953151364,0.0103955953151364,0.0103955953151364,0.00619470847568219,0.00619470847568219,-0.00380529152431781,0.0104171092392933,0.0207045467919681,0.0107045467919681,0.0103955953151364,0.0203955953151364,0.0103955953151364
291,0.00629029607181794,0.00629029607181794,0.00629029607181794,0.0012019837416545,0.0012019837416545,0.0412019837416545,0.00630347561986189,-0.0336978914091468,0.00630210859085319,0.00629029607181794,-0.0337097039281821,0.00629029607181794,0.0102081702919858,0.0102081702919858,0.0102081702919858,0.00600689266796548,0.00600689266796548,-0.00399310733203452,0.01022968619289,0.0205171237455648,0.0105171237455648,0.0102081702919858,0.0202081702919858,0.0102081702919858
292,0.00617688660837258,0.00617688660837258,0.00617688660837258,0.00108833781742488,0.00108833781742488,0.0410883378174249,0.00619006735253139,-0.0338112996764773,0.00618870032352269,0.00617688660837258,-0.0338231133916274,0.00617688660837258,0.0100241244056944,0.0100241244056944,0.0100241244056944,0.00582246304266952,0.00582246304266952,-0.00417753695733048,0.0100456422477067,0.0203330798003815,0.0103330798003815,0.0100241244056944,0.0200241244056944,0.0100241244056944
293,0.0060655218350741,0.0060655218350741,0.0060655218350741,0.000976740846558113,0.000976740846558113,0.0409767408465581,0.00607870375378269,-0.033922663275226,0.00607733672477399,0.0060655218350741,-0.0339344781649259,0.0060655218350741,0.0098433967328822,0.0098433967328822,0.0098433967328822,0.00564135854938793,0.00564135854938793,-0.00435864145061207,0.00986491648100574,0.0201523540336805,0.0101523540336805,0.0098433967328822,0.0198433967328822,0.0098433967328822
294,0.00595616488764618,0.00595616488764618,0.00595616488764618,0.00086715588791519,0.00086715588791519,0.0408671558879152,0.00596934795972827,-0.0340320190692804,0.00596798093071957,0.00595616488764618,-0.0340438351123538,0.00595616488764618,0.00966592744857341,0.00966592744857341,0.00966592744857341,0.00546351923840874,0.00546351923840874,-0.00453648076159126,0.00968744906844241,0.0199748866211172,0.00997488662111721,0.00966592744857341,0.0196659274485734,0.00966592744857341
295,0.0058487795664486,0.0058487795664486,0.0058487795664486,0.000759546666378993,0.000759546666378993,0.040759546666379,0.00586196377110971,-0.034139403257899,0.00586059674210101,0.0058487795664486,-0.0341512204335514,0.0058487795664486,0.00949165780639301,0.00949165780639301,0.00949165780639301,0.00528888624086972,0.00528888624086972,-0.00471111375913028,0.00951318126426126,0.0198006188169361,0.00980061881693607,0.00949165780639301,0.019491657806393,0.00949165780639301
296,0.00574333032449433,0.00574333032449433,0.00574333032449433,0.000653877560846375,0.000653877560846375,0.0406538775608464,0.00575651564131488,-0.0342448513876938,0.00575514861230618,0.00574333032449433,-0.0342566696755057,0.00574333032449433,0.00932053011912044,0.00932053011912044,0.00932053011912044,0.00511740174927137,0.00511740174927137,-0.00488259825072863,0.00934205538185015,0.0196294929345249,0.00962949293452495,0.00932053011912044,0.0193205301191204,0.00932053011912044
297,0.00563978225568267,0.00563978225568267,0.00563978225568267,0.000550113592436778,0.000550113592436778,0.0405501135924368,0.00565296866461123,-0.0343483983643975,0.00565160163560253,0.00563978225568267,-0.0343602177443173,0.00563978225568267,0.00915248773959373,0.00915248773959373,0.00915248773959373,0.0049490089983414,0.0049490089983414,-0.0050509910016586,0.00917401477464456,0.0194614523273194,0.00946145232731937,0.00915248773959373,0.0191524877395937,0.00915248773959374
298,0.0055381010832445,0.0055381010832445,0.0055381010832445,0.000448220412913418,0.000448220412913418,0.0404482204129134,0.00555128856459117,-0.0344500784644175,0.00554992153558247,0.0055381010832445,-0.0344618989167555,0.00553810108324451,0.0089874750419581,0.0089874750419581,0.0089874750419581,0.00478365224624408,0.00478365224624408,-0.00521634775375592,0.00900900381737639,0.0192964413700512,0.00929644137005119,0.0089874750419581,0.0189874750419581,0.0089874750419581
299,0.00543825314839596,0.00543825314839596,0.00543825314839596,0.000348164293313239,0.000348164293313239,0.0403481642933132,0.00545144168282581,-0.0345499253461829,0.00545007465381711,0.00543825314839596,-0.034561746851604,0.00543825314839596,0.00882543740325241,0.00882543740325241,0.00882543740325241,0.00462127675612844,0.00462127675612844,-0.00537872324387156,0.00884696788766061,0.0191344054403354,0.00913440544033541,0.00882543740325241,0.0188254374032524,0.00882543740325241
300,0.00534020539919656,0.00534020539919656,0.00534020539919656,0.000249912112781861,0.000249912112781861,0.0402499121127819,0.00535339496772326,-0.0346479720612854,0.00535202793871457,0.00534020539919656,-0.0346597946008034,0.00534020539919656,0.00866632118532784,0.00866632118532784,0.00866632118532784,0.00446182877800913,0.00446182877800913,-0.00553817122199087,0.00868785334791409,0.0189752909005889,0.0089752909005889,0.00866632118532784,0.0186663211853278,0.00866632118532784
301,0.00524392537960825,0.00524392537960825,0.00524392537960825,0.000153431347609822,0.000153431347609822,0.0401534313476098,0.0052571159635878,-0.0347442510654209,0.0052557489345791,0.00524392537960825,-0.0347560746203917,0.00524392537960825,0.00851007371709236,0.00851007371709236,0.00851007371709236,0.00430525553097393,0.00430525553097393,-0.00569474446902607,0.00853160752760034,0.0188190450802751,0.00881904508027514,0.00851007371709236,0.0185100737170924,0.00851007371709236
302,0.00514938121875177,0.00514938121875177,0.00514938121875177,5.86900604664846e-05,5.86900604664846e-05,0.0400586900604665,0.00516257279987629,-0.0348387942291324,0.00516120577086759,0.00514938121875176,-0.0348506187812482,0.00514938121875177,0.00835664327707542,0.00835664327707542,0.00835664327707542,0.00415150518571211,0.00415150518571211,-0.00584849481428789,0.00837817870579429,0.0186656162584691,0.00866561625846909,0.00835664327707542,0.0183566432770754,0.00835664327707542
303,0.0050565416203566,0.0050565416203566,0.0050565416203566,-3.43431101719428e-05,-3.43431101719428e-05,0.0399656568898281,0.00506973418064829,-0.0349316328483604,0.00506836715163959,0.0050565416203566,-0.0349434583796434,0.0050565416203566,0.00820597907630696,0.00820597907630696,0.00820597907630696,0.00400052684735769,0.00400052684735769,-0.00599947315264231,0.00822751609406157,0.0185149536467364,0.00851495364673637,0.00820597907630696,0.018205979076307,0.00820597907630696
304,0.00496537585240126,0.00496537585240126,0.00496537585240126,-0.000125698960403784,-0.000125698960403784,0.0398743010395962,0.00497856937420645,-0.0350227976548023,0.00497720234519775,0.00496537585240126,-0.0350346241475987,0.00496537585240126,0.00805803124150515,0.00805803124150515,0.00805803124150515,0.00385227053864211,0.00385227053864211,-0.00614772946135789,0.00807956981964633,0.0183670073723211,0.00836700737232113,0.00805803124150515,0.0180580312415052,0.00805803124150515
305,0.00487585373694023,0.00487585373694023,0.00487585373694023,-0.000215407731096109,-0.000215407731096109,0.0397845922689039,0.00488904820292353,-0.0351123188260852,0.00488768117391482,0.00487585373694023,-0.0351241462630598,0.00487585373694023,0.00791275079856713,0.00791275079856713,0.00791275079856713,0.00370668718335065,0.00370668718335065,-0.00629331281664935,0.00793429090896224,0.018221728461637,0.00822172846163704,0.00791275079856713,0.0179127507985671,0.00791275079856713
306,0.00478794564011441,0.00478794564011441,0.00478794564011441,-0.000303499117895149,-0.000303499117895149,0.0396965008821049,0.00480114103325297,-0.0352002259957557,0.00479977400424427,0.00478794564011441,-0.0352120543598856,0.00478794564011441,0.00777008965635749,0.00777008965635749,0.00777008965635749,0.00356372859007701,0.00356372859007701,-0.00643627140992299,0.00779163127138112,0.0180790688240559,0.00807906882405592,0.00777008965635749,0.0177700896563575,0.00777008965635749
307,0.00470162246234164,0.00470162246234164,0.00470162246234164,-0.000390002281056227,-0.000390002281056227,0.0396099977189438,0.00471481876591953,-0.0352865482630892,0.00471345173691082,0.00470162246234164,-0.0352983775376584,0.00470162246234164,0.00763000059078905,0.00763000059078905,0.00763000059078905,0.00342334743627092,0.00342334743627092,-0.00657665256372908,0.00765154368331383,0.0179389812359886,0.00793898123598863,0.00763000059078905,0.017630000590789,0.00763000059078905
308,0.00461685562868404,0.00461685562868404,0.00461685562868404,-0.000474945855096472,-0.000474945855096472,0.0395250541449035,0.0046300528262867,-0.035371314202722,0.00462868579727801,0.00461685562868404,-0.035383144371316,0.00461685562868405,0.00749243722919054,0.00749243722919054,0.00749243722919054,0.00328549725257327,0.00328549725257327,-0.00671450274742673,0.00751398177257821,0.017801419325253,0.00780141932525301,0.00749243722919054,0.0174924372291905,0.00749243722919054
309,0.00453361707938911,0.00453361707938911,0.00453361707938911,-0.000558357958273495,-0.000558357958273495,0.0394416420417265,0.00454681515489793,-0.0354545518741108,0.00454544812588922,0.00453361707938911,-0.0354663829206109,0.00453361707938911,0.00735735403495626,0.00735735403495626,0.00735735403495626,0.00315013240743369,0.00315013240743369,-0.00684986759256631,0.00737890000304881,0.0176663375557236,0.00766633755572361,0.00735735403495626,0.0173573540349563,0.00735735403495627
310,0.00445187926060125,0.00445187926060125,0.00445187926060125,-0.000640266201893169,-0.000640266201893169,0.0393597337981068,0.00446507819818821,-0.0355362888308205,0.00446371116917951,0.00445187926060125,-0.0355481207393987,0.00445187926060125,0.00722470629247237,0.00722470629247237,0.00722470629247237,0.00301720809200549,0.00301720809200549,-0.00698279190799451,0.00724625365958341,0.0175336912122582,0.00753369121225821,0.00722470629247237,0.0172247062924724,0.00722470629247238
311,0.00437161511524086,0.00437161511524086,0.00437161511524086,-0.000720697699449605,-0.000720697699449605,0.0392793023005504,0.00438481489936332,-0.0356165521296454,0.00438344787035462,0.00437161511524086,-0.0356283848847591,0.00437161511524086,0.00709445009231504,0.00709445009231504,0.00709445009231504,0.0028866803053129,0.0028866803053129,-0.0071133196946871,0.00711599883322128,0.0174034363858961,0.00740343638589608,0.00709445009231504,0.017094450092315,0.00709445009231504
312,0.00429279807404779,0.00429279807404779,0.00429279807404779,-0.000799679075600333,-0.000799679075600333,0.0392003209243997,0.00430599868944333,-0.0356953683395654,0.00430463166043463,0.00429279807404779,-0.0357072019259522,0.00429279807404779,0.00696654231671542,0.00696654231671542,0.00696654231671542,0.00275850583968572,0.00275850583968572,-0.00724149416031428,0.00698809240664832,0.0172755299593231,0.00727552995932313,0.00696654231671542,0.0169665423167154,0.00696654231671542
313,0.00421540204678634,0.00421540204678634,0.00421540204678634,-0.000877236474979672,-0.000877236474979672,0.0391227635250203,0.00422860347846772,-0.035772763550541,0.00422723644945901,0.00421540204678634,-0.0357845979532137,0.00421540204678634,0.00684094062528665,0.00684094062528665,0.00684094062528665,0.00263264226645664,0.00263264226645664,-0.00736735773354336,0.00686249203992426,0.0171499295925991,0.00714992959259906,0.00684094062528665,0.0168409406252866,0.00684094062528665
314,0.00413940141360878,0.00413940141360878,0.00413940141360878,-0.000953395570853197,-0.000953395570853197,0.0390466044291468,0.00415260364685895,-0.0358487633821498,0.00415123661785025,0.00413940141360878,-0.0358605985863912,0.00413940141360878,0.00671760344100828,0.00671760344100828,0.00671760344100828,0.00250904792191636,0.00250904792191636,-0.00749095207808364,0.00673915615646713,0.0170265937091419,0.00702659370914194,0.00671760344100828,0.0167176034410083,0.00671760344100828
315,0.0040647710165746,0.0040647710165746,0.0040647710165746,-0.00102818157361618,-0.00102818157361618,0.0389718184263838,0.00407797403694186,-0.0359233929920668,0.00407660700793316,0.0040647710165746,-0.0359352289834254,0.0040647710165746,0.00659648993646329,0.00659648993646329,0.00659648993646329,0.00238768189352196,0.00238768189352196,-0.00761231810647804,0.00661804392929053,0.0169054814819653,0.00690548148196533,0.00659648993646329,0.0165964899364633,0.00659648993646329
316,0.00399148615132266,0.00399148615132266,0.00399148615132266,-0.00110161923913879,-0.00110161923913879,0.0388983807608612,0.00400468994461586,-0.0359966770843928,0.00400332291560716,0.00399148615132266,-0.0360085138486773,0.00399148615132266,0.0064775600203233,0.0064775600203233,0.0064775600203233,0.00226850400635392,0.00226850400635392,-0.00773149599364608,0.0064991152674889,0.0167865528201637,0.0067865528201637,0.0064775600203233,0.0164775600203233,0.0064775600203233
317,0.00391952255889349,0.00391952255889349,0.00391952255889349,-0.00117373287696088,-0.00117373287696088,0.0388262671230391,0.00393272711117735,-0.0360686399178314,0.00393136008216865,0.00391952255889349,-0.0360804774411065,0.0039195225588935,0.00636077432407742,0.00636077432407742,0.00636077432407742,0.00215147480981728,0.00215147480981728,-0.00784852519018273,0.00638233080296657,0.0166697683556414,0.00666976835564137,0.00636077432407742,0.0163607743240774,0.00636077432407742
318,0.00384885641769903,0.00384885641769903,0.00384885641769903,-0.00124454635833896,-0.00124454635833896,0.038755453641661,0.00386206171528948,-0.0361393053137192,0.00386069468628078,0.00384885641769903,-0.036151143582301,0.00384885641769903,0.00624609418900039,0.00624609418900039,0.00624609418900039,0.00203655556458263,0.00203655556458263,-0.00796344443541737,0.006267651877406,0.0165550894300808,0.00655508943008081,0.00624609418900039,0.0162460941890004,0.00624609418900039
319,0.00377946433563709,0.00377946433563709,0.00377946433563709,-0.00131408312414815,-0.00131408312414815,0.0386859168758519,0.00379267036509681,-0.0362086966639119,0.00379130333608811,0.00377946433563709,-0.0362205356643629,0.00377946433563709,0.00613348165335563,0.00613348165335563,0.00613348165335563,0.0019237082297625,0.0019237082297625,-0.0080762917702375,0.00615504052947101,0.0164424780821458,0.00644247808214581,0.00613348165335563,0.0161334816533556,0.00613348165335562
320,0.00371132334234811,0.00371132334234811,0.00371132334234811,-0.00138236619264165,-0.00138236619264165,0.0386176338073584,0.00372453009048202,-0.0362768369385267,0.00372316306147332,0.00371132334234811,-0.0362886766576519,0.0037113233423481,0.00602289943982907,0.00602289943982907,0.00602289943982907,0.00181289545031895,0.00181289545031895,-0.00818710454968105,0.00604445948224068,0.0163318970349155,0.00633189703491548,0.00602289943982907,0.0160228994398291,0.00602289943982907
