Iteration,ValueMatrixChange,PursuerGainChange,EvaderGainChange,ClosedLoopRadius,GameMatrixRcond,PursuerCurvature,EvaderCurvature
218,0.000354123287272705,1.6220518238048e-06,2.42301114290521e-06,0.981970631171212,0.565794609067895,1.76183969946095,-0.998510452948338
219,0.000341469157977736,1.56408994922903e-06,2.3364280474572e-06,0.981970634605087,0.565794579799753,1.76183972246583,-0.998510436418768
220,0.000329267209671106,1.5081992759286e-06,2.25293889974219e-06,0.981970637916257,0.565794551577471,1.76183974464866,-0.99851042047986
221,0.000317501284017429,1.45430579100979e-06,2.17243314001502e-06,0.981970641109106,0.565794524363677,1.76183976603882,-0.998510405110509
222,0.000306155800090728,1.40233812679043e-06,2.09480415941112e-06,0.981970644187863,0.565794498122333,1.76183978666463,-0.998510390290361
223,0.000295215733748503,1.35222746548944e-06,2.01994915853955e-06,0.981970647156605,0.56579447281869,1.7618398065534,-0.998510375999791
224,0.00028466659773668,1.30390744887073e-06,1.94776901182218e-06,0.981970650019264,0.56579444841924,1.76183982573148,-0.998510362219876
225,0.000274494422499095,1.25731408975327e-06,1.87816813550932e-06,0.981970652779629,0.565794424891673,1.76183984422425,-0.998510348932368
226,0.000264685737681262,1.2123856876885e-06,1.81105436191806e-06,0.981970655441356,0.565794402204833,1.76183986205621,-0.998510336119671
227,0.000255227554283789,1.16906274688113e-06,1.7463388166137e-06,0.98197065800797,0.565794380328677,1.76183987925097,-0.998510323764819
228,0.00024610734746198,1.12728789782109e-06,1.68393580131588e-06,0.981970660482869,0.565794359234237,1.7618398958313,-0.99851031185145
229,0.000237313039952143,1.08700582091659e-06,1.62376267993937e-06,0.981970662869332,0.565794338893579,1.76183991181915,-0.99851030036379
230,0.000228832986056025,1.04816317339506e-06,1.56573976949766e-06,0.981970665170517,0.565794319279766,1.7618399272357,-0.998510289286626
231,0.000220655956231433,1.01070851871721e-06,1.50979023432738e-06,0.981970667389473,0.565794300366828,1.76183994210136,-0.998510278605289
232,0.000212771122222707,9.74592258511517e-07,1.45583998452228e-06,0.981970669529138,0.565794282129718,1.76183995643581,-0.998510268305634
233,0.000205168042713487,9.39766566433099e-07,1.4038175777003e-06,0.981970671592344,0.565794264544286,1.76183997025804,-0.998510258374024
234,0.00019783664949632,9.06185325536442e-07,1.35365412445448e-06,0.981970673581825,0.565794247587246,1.76183998358636,-0.998510248797306
235,0.000190767234161271,8.7380406675482e-07,1.30528319711925e-06,0.981970675500214,0.565794231236142,1.76183999643841,-0.998510239562799
236,0.000183950435200647,8.4257990990435e-07,1.2586407416562e-06,0.981970677350053,0.565794215469323,1.7618400088312,-0.998510230658274
237,0.000177377225651616,8.12471507394333e-07,1.21366499314421e-06,0.981970679133789,0.56579420026591,1.76184002078116,-0.99851022207194
238,0.000171038901113173,7.83438988752769e-07,1.17029639360068e-06,0.981970680853788,0.565794185605769,1.7618400323041,-0.998510213792426
239,0.000164927068237753,7.5544390878463e-07,1.12847751342939e-06,0.981970682512324,0.565794171469489,1.76184004341529,-0.998510205808769
240,0.000159033633597426,7.28449195578736e-07,1.0881529751899e-06,0.981970684111595,0.565794157838349,1.76184005412944,-0.998510198110397
241,0.000153350792986423,7.02419102366324e-07,1.04926938027157e-06,0.981970685653717,0.565794144694299,1.76184006446073,-0.998510190687116
242,0.000147871021072538,6.77319159395977e-07,1.0117752383393e-06,0.981970687140735,0.565794132019932,1.76184007442284,-0.998510183529095
243,0.000142587061434076,6.53116129056788e-07,9.75620898834384e-07,0.981970688574616,0.565794119798467,1.76184008402898,-0.998510176626855
244,0.000137491916952182,6.29777961151003e-07,9.40758485620278e-07,0.98197068995726,0.565794108013719,1.76184009329185,-0.998510169971258
245,0.000132578840541382,6.07273750823964e-07,9.07141833253318e-07,0.981970691290496,0.565794096650082,1.76184010222372,-0.998510163553488
246,0.000127841326224151,5.85573697721473e-07,8.74726425976255e-07,0.981970692576091,0.565794085692509,1.76184011083643,-0.998510157365049
247,0.000123273100499021,5.6464906617701e-07,8.43469338699621e-07,0.981970693815748,0.565794075126489,1.76184011914138,-0.998510151397744
248,0.00011886811404678,5.44472147578936e-07,8.13329180486709e-07,0.981970695011107,0.565794064938031,1.76184012714956,-0.998510145643673
249,0.000114620533718652,5.25016223177552e-07,7.84266039043027e-07,0.981970696163751,0.565794055113642,1.76184013487158,-0.998510140095215
250,0.000110524734804494,5.06255529345803e-07,7.56241428761354e-07,0.981970697275208,0.565794045640315,1.76184014231767,-0.998510134745023
251,0.000106575293577984,4.88165222743632e-07,7.29218238860911e-07,0.981970698346948,0.565794036505503,1.76184014949768,-0.998510129586013
252,0.000102766980139647,4.70721348021281e-07,7.03160684948764e-07,0.981970699380392,0.565794027697111,1.76184015642112,-0.998510124611352
253,9.90947514716484e-05,4.5390080575026e-07,6.78034261287992e-07,0.981970700376906,0.565794019203474,1.76184016309716,-0.998510119814454
254,9.55537447507469e-05,4.37681321972793e-07,6.5380569514619e-07,0.981970701337812,0.565794011013345,1.76184016953465,-0.998510115188966
255,9.21392709370004e-05,4.22041418555289e-07,6.30442902539811e-07,0.981970702264381,0.565794003115878,1.7618401757421,-0.998510110728763
256,8.88468085386733e-05,4.06960385065293e-07,6.07914946532406e-07,0.981970703157841,0.565793995500616,1.76184018172774,-0.998510106427939
257,8.56719976433821e-05,3.92418250987664e-07,5.86191995182784e-07,0.981970704019373,0.565793988157474,1.76184018749948,-0.998510102280798
258,8.26106341172989e-05,3.78395759428123e-07,5.65245282569522e-07,0.981970704850121,0.565793981076729,1.76184019306499,-0.99851009828185
259,7.9658664080371e-05,3.64874341673917e-07,5.45047071073343e-07,0.981970705651183,0.565793974249004,1.76184019843162,-0.998510094425798
260,7.68121784972908e-05,3.51836092526738e-07,5.25570613799522e-07,0.98197070642362,0.565793967665258,1.76184020360648,-0.998510090707537
261,7.40674080229802e-05,3.39263746649772e-07,5.06790120047e-07,0.981970707168455,0.565793961316773,1.76184020859642,-0.998510087122142
262,7.14207179987216e-05,3.27140655508925e-07,4.88680720263783e-07,0.981970707886674,0.565793955195141,1.76184021340806,-0.998510083664866
263,6.88686036626819e-05,3.15450765655071e-07,4.71218433969625e-07,0.98197070857923,0.565793949292257,1.76184021804776,-0.998510080331131
264,6.64076854736354e-05,3.04178597271103e-07,4.54380137417038e-07,0.981970709247038,0.565793943600304,1.76184022252166,-0.998510077116522
265,6.40347046653982e-05,2.93309223646047e-07,4.38143533215798e-07,0.981970709890982,0.565793938111745,1.7618402268357,-0.998510074016782
266,6.17465189080683e-05,2.82828251308811e-07,4.22487120611877e-07,0.981970710511916,0.565793932819312,1.76184023099558,-0.998510071027807
267,5.95400981722884e-05,2.72721801455283e-07,4.07390167299255e-07,0.981970711110662,0.565793927715995,1.76184023500682,-0.998510068145638
268,5.74125206987675e-05,2.62976491005965e-07,3.92832681782859e-07,0.981970711688012,0.565793922795038,1.76184023887471,-0.99851006536646
269,5.53609691300314e-05,2.5357941504312e-07,3.78795387020057e-07,0.981970712244732,0.565793918049925,1.7618402426044,-0.998510062686591
270,5.33827267879554e-05,2.44518130046494e-07,3.65259694555881e-07,0.981970712781559,0.565793913474371,1.76184024620081,-0.998510060102484
271,5.14751740632656e-05,2.35780636860889e-07,3.52207680398199e-07,0.981970713299202,0.565793909062317,1.76184024966871,-0.998510057610715
272,4.96357849673932e-05,2.27355365286396e-07,3.39622061036791e-07,0.981970713798349,0.565793904807922,1.76184025301269,-0.998510055207987
273,4.78621237661456e-05,2.19231158506265e-07,3.27486170381743e-07,0.981970714279659,0.565793900705552,1.76184025623717,-0.998510052891116
274,4.61518417610766e-05,2.11397258407346e-07,3.15783938172529e-07,0.98197071474377,0.565793896749773,1.76184025934644,-0.998510050657036
275,4.45026741938024e-05,2.03843291377433e-07,3.04499868049183e-07,0.981970715191297,0.565793892935349,1.76184026234459,-0.998510048502787
276,4.29124372208653e-05,1.965592542455e-07,2.93619017754563e-07,0.981970715622832,0.565793889257228,1.76184026523562,-0.998510046425516
277,4.13790250404597e-05,1.89535501513424e-07,2.83126978676893e-07,0.981970716038947,0.565793885710538,1.76184026802334,-0.998510044422474
278,3.9900407102437e-05,1.8276273233396e-07,2.73009857291314e-07,0.981970716440193,0.565793882290585,1.76184027071144,-0.998510042491008
279,3.8474625409088e-05,1.762319780976e-07,2.63254256358802e-07,0.9819707168271,0.565793878992838,1.76184027330349,-0.99851004062856
280,3.70997919331615e-05,1.69934590743961e-07,2.53847257486967e-07,0.981970717200183,0.565793875812931,1.76184027580291,-0.998510038832664
281,3.57740861113223e-05,1.63862231369034e-07,2.44776403977308e-07,0.981970717559933,0.565793872746654,1.76184027821302,-0.998510037100941
282,3.44957524397177e-05,1.58006858735106e-07,2.36029684005087e-07,0.98197071790683,0.565793869789946,1.76184028053701,-0.998510035431099
283,3.32630981424929e-05,1.52360719239316e-07,2.27595515153031e-07,0.981970718241328,0.565793866938891,1.76184028277796,-0.998510033820926
284,3.20744909289384e-05,1.46916336208703e-07,2.19462728956741e-07,0.981970718563875,0.565793864189714,1.76184028493882,-0.99851003226829
285,3.09283568451722e-05,1.41666500224825e-07,2.11620555869713e-07,0.981970718874897,0.565793861538775,1.76184028702248,-0.998510030771136
286,2.98231781723876e-05,1.36604259368793e-07,2.04058611328308e-07,0.981970719174804,0.565793858982564,1.76184028903167,-0.998510029327479
287,2.87574914284366e-05,1.31722910192383e-07,1.9676688154427e-07,0.981970719463994,0.565793856517695,1.76184029096907,-0.99851002793541
288,2.77298854218862e-05,1.270159887895e-07,1.89735711077561e-07,0.981970719742851,0.565793854140904,1.76184029283725,-0.998510026593085
289,2.67389993981941e-05,1.22477262276791e-07,1.82955789052837e-07,0.981970720011743,0.565793851849044,1.76184029463866,-0.998510025298725
290,2.5783521221555e-05,1.18100720453788e-07,1.76418137419764e-07,0.981970720271027,0.565793849639081,1.7618402963757,-0.998510024050618
291,2.48621856430115e-05,1.13880567823129e-07,1.70114099187858e-07,0.981970720521045,0.565793847508087,1.76184029805068,-0.998510022847109
292,2.39737726286896e-05,1.09811216183591e-07,1.64035326405604e-07,0.98197072076213,0.565793845453242,1.7618402996658,-0.998510021686607
293,2.31171057300565e-05,1.058872766694e-07,1.58173769493656e-07,0.9819707209946,0.565793843471822,1.7618403012232,-0.998510020567573
294,2.22910505596927e-05,1.02103553373049e-07,1.52521666645516e-07,0.981970721218763,0.565793841561207,1.76184030272496,-0.998510019488526
295,2.14945132378272e-05,9.8455035818385e-08,1.47071533307863e-07,0.981970721434915,0.565793839718864,1.76184030417305,-0.998510018448037
296,2.07264389951872e-05,9.49368925614257e-08,1.41816152378887e-07,0.981970721643344,0.565793837942354,1.7618403055694,-0.998510017444729
297,1.99858107438732e-05,9.1544464960325e-08,1.36748564648565e-07,0.981970721844325,0.565793836229326,1.76184030691585,-0.998510016477272
298,1.92716477423805e-05,8.82732607269773e-08,1.31862059612404e-07,0.981970722038125,0.56579383457751,1.76184030821418,-0.998510015544386
299,1.85830042925906e-05,8.51189480788828e-08,1.27150166603316e-07,0.981970722224998,0.565793832984719,1.76184030946613,-0.998510014644835
300,1.79189684945056e-05,8.2077350096277e-08,1.22606646064905e-07,0.981970722405194,0.565793831448844,1.76184031067333,-0.998510013777428
301,1.72786610258078e-05,7.91444390993475e-08,1.18225481506254e-07,0.981970722578952,0.565793829967851,1.7618403118374,-0.998510012941017
302,1.66612339900447e-05,7.63163312897357e-08,1.1400087122878e-07,0.9819707227465,0.56579382853978,1.76184031295987,-0.998510012134494
303,1.60658697855713e-05,7.35892816977988e-08,1.09927221200805e-07,0.981970722908062,0.565793827162738,1.76184031404224,-0.99851001135679
304,1.54917800365303e-05,7.09596792157721e-08,1.0599913690537e-07,0.981970723063849,0.565793825834903,1.76184031508592,-0.998510010606877
305,1.49382045276614e-05,6.84240415150156e-08,1.022114169094e-07,0.981970723214071,0.565793824554516,1.76184031609231,-0.99851000988376
306,1.44044102140474e-05,6.59790111903992e-08,9.85590452911174e-08,0.981970723358924,0.565793823319882,1.76184031706274,-0.998510009186483
307,1.38896902422086e-05,6.36213502625784e-08,9.50371859148155e-08,0.981970723498602,0.565793822129365,1.7618403179985,-0.998510008514123
308,1.33933630167321e-05,6.13479369227076e-08,9.16411747519901e-08,0.981970723633288,0.56579382098139,1.76184031890081,-0.998510007865788
309,1.29147713030339e-05,5.91557604670612e-08,8.83665150196525e-08,0.981970723763161,0.565793819874436,1.76184031977088,-0.99851000724062
310,1.24532813517071e-05,5.70419182843723e-08,8.52088703627039e-08,0.981970723888393,0.565793818807038,1.76184032060986,-0.998510006637792
311,1.20082820546781e-05,5.50036110778405e-08,8.2164059464299e-08,0.98197072400915,0.565793817777781,1.76184032141887,-0.998510006056505
312,1.15791841413589e-05,5.30381396652169e-08,7.92280503079853e-08,0.981970724125593,0.565793816785303,1.76184032219896,-0.998510005495989
313,1.11654193979548e-05,5.11429014952222e-08,7.63969549540257e-08,0.981970724237874,0.56579381582829,1.76184032295118,-0.998510004955503
314,1.07664399186206e-05,4.93153868005829e-08,7.36670246345475e-08,0.981970724346144,0.565793814905475,1.76184032367652,-0.99851000443433
315,1.03817173718705e-05,4.75531755368724e-08,7.10346442876932e-08,0.981970724450544,0.565793814015635,1.76184032437593,-0.99851000393178
316,1.00107423122743e-05,4.58539343796299e-08,6.84963281398627e-08,0.981970724551214,0.565793813157591,1.76184032505036,-0.998510003447188
317,9.65302349018927e-06,4.42154129940243e-08,6.60487148121067e-08,0.981970724648286,0.565793812330209,1.76184032570069,-0.998510002979913
318,9.30808721409072e-06,4.26354417010976e-08,6.36885633609979e-08,0.98197072474189,0.565793811532392,1.76184032632778,-0.998510002529334
319,8.97547671633016e-06,4.11119283563655e-08,6.14127483177661e-08,0.98197072483215,0.565793810763084,1.76184032693246,-0.998510002094857
320,8.65475155907876e-06,3.96428553954382e-08,5.92182562006476e-08,0.981970724919183,0.565793810021266,1.76184032751553,-0.998510001675905
321,8.34548703285295e-06,3.82262776660503e-08,5.71021809160093e-08,0.981970725003107,0.565793809305956,1.76184032807777,-0.998510001271923
322,8.04727361123407e-06,3.68603191114991e-08,5.50617203496597e-08,0.981970725084031,0.565793808616206,1.76184032861992,-0.998510000882378
323,7.75971640186721e-06,3.55431711211914e-08,5.30941727097834e-08,0.981970725162065,0.565793807951103,1.76184032914269,-0.998510000506752
324,7.48243461106417e-06,3.42730893412439e-08,5.11969323522729e-08,0.98197072523731,0.565793807309767,1.76184032964679,-0.998510000144548
325,7.21506107457004e-06,3.30483921840575e-08,4.93674870005051e-08,0.981970725309866,0.565793806691348,1.76184033013287,-0.998509999795287
326,6.95724172657618e-06,3.18674575787319e-08,4.76034142324529e-08,0.981970725379829,0.565793806095027,1.76184033060158,-0.998509999458507
327,6.70863516632295e-06,3.07287219613011e-08,4.59023778594154e-08,0.981970725447292,0.565793805520015,1.76184033105354,-0.998509999133761
328,6.46891219074829e-06,2.96306773600846e-08,4.42621255059707e-08,0.981970725512345,0.56579380496555,1.76184033148935,-0.998509998820619
329,6.23775535043426e-06,2.85718696868403e-08,4.26804850975264e-08,0.981970725575073,0.565793804430898,1.76184033190959,-0.998509998518667
330,6.01485856068021e-06,2.75508970119789e-08,4.11553622334374e-08,0.981970725635559,0.565793803915352,1.76184033231482,-0.998509998227504
331,5.79992664746327e-06,2.65664071587397e-08,3.96847373661757e-08,0.981970725693884,0.565793803418227,1.76184033270556,-0.998509997946746
332,5.592675002061e-06,2.56170966527397e-08,3.82666630387864e-08,0.981970725750125,0.565793802938866,1.76184033308234,-0.998509997676021
333,5.39282918479407e-06,2.47017082508661e-08,3.68992615050075e-08,0.981970725804357,0.565793802476635,1.76184033344565,-0.998509997414969
334,5.20012455657801e-06,2.38190299286974e-08,3.55807219573143e-08,0.981970725856651,0.56579380203092,1.76184033379599,-0.998509997163246
335,5.01430593850394e-06,2.29678928009307e-08,3.43092983928779e-08,0.981970725907075,0.565793801601133,1.7618403341338,-0.998509996920517
336,4.83512727011893e-06,2.21471697092155e-08,3.30833073980238e-08,0.981970725955697,0.565793801186704,1.76184033445955,-0.998509996686462
337,4.66235128421868e-06,2.13557739727207e-08,3.19011252252442e-08,0.981970726002583,0.565793800787083,1.76184033477365,-0.998509996460771
338,4.49574918709336e-06,2.05926576064644e-08,3.07611866023424e-08,0.981970726047793,0.565793800401742,1.76184033507653,-0.998509996243145
339,4.33510036098786e-06,1.98568100224611e-08,2.96619819081464e-08,0.981970726091388,0.565793800030171,1.76184033536859,-0.998509996033295
340,4.1801920825269e-06,1.91472568241938e-08,2.86020557016038e-08,0.981970726133424,0.565793799671878,1.76184033565021,-0.998509995830943
341,4.03081921549939e-06,1.84630584226943e-08,2.75800043549799e-08,0.981970726173959,0.565793799326387,1.76184033592177,-0.998509995635823
342,3.88678396823883e-06,1.78033088889633e-08,2.65944744642804e-08,0.981970726213046,0.565793798993242,1.76184033618362,-0.998509995447674
343,3.74789560141032e-06,1.71671345201793e-08,2.56441610055696e-08,0.981970726250734,0.565793798672002,1.76184033643612,-0.998509995266249
344,3.61397019987313e-06,1.655369277059e-08,2.47278055961952e-08,0.981970726287077,0.56579379836224,1.76184033667959,-0.998509995091307
345,3.48483042119713e-06,1.59621714859667e-08,2.38441946432983e-08,0.981970726322122,0.565793798063548,1.76184033691437,-0.998509994922617
346,3.36030525939736e-06,1.53917874520919e-08,2.29921583668934e-08,0.981970726355914,0.565793797775528,1.76184033714075,-0.998509994759954
347,3.24022981585146e-06,1.48417850384786e-08,2.21705682551561e-08,0.981970726388498,0.565793797497801,1.76184033735905,-0.998509994603103
348,3.12444508880028e-06,1.43114362995253e-08,2.13783363813177e-08,0.981970726419918,0.565793797229998,1.76184033756954,-0.998509994451858
349,3.01279775379769e-06,1.38000386449348e-08,2.06144137782736e-08,0.981970726450215,0.565793796971764,1.76184033777251,-0.998509994306017
350,2.9051399631966e-06,1.33069151091884e-08,1.98777887496166e-08,0.98197072647943,0.565793796722758,1.76184033796823,-0.998509994165387
351,2.80132917188568e-06,1.28314125411942e-08,1.91674859471085e-08,0.9819707265076,0.56579379648265,1.76184033815696,-0.998509994029783
352,2.70122789583753e-06,1.2372901362924e-08,1.84825647705461e-08,0.981970726534764,0.565793796251122,1.76184033833894,-0.998509993899024
353,2.60470358939824e-06,1.19307743701792e-08,1.78221181628919e-08,0.981970726560958,0.565793796027867,1.76184033851442,-0.998509993772937
354,2.51162843313476e-06,1.15044461235821e-08,1.71852716062643e-08,0.981970726586215,0.565793795812589,1.76184033868363,-0.998509993651357
355,2.42187917829488e-06,1.10933521464699e-08,1.65711818879166e-08,0.981970726610569,0.565793795605005,1.76184033884679,-0.99850999353412
356,2.33533697895698e-06,1.06969478324409e-08,1.59790357252833e-08,0.981970726634055,0.565793795404838,1.76184033900413,-0.998509993421073
357,2.25188723490108e-06,1.03147086541833e-08,1.54080489031319e-08,0.9819707266567,0.565793795211824,1.76184033915584,-0.998509993312066
358,2.17141943874317e-06,9.94612804219168e-09,1.48574655748411e-08,0.981970726678536,0.565793795025706,1.76184033930213,-0.998509993206953
359,2.09382703828269e-06,9.59071817930787e-09,1.43265563911706e-08,0.981970726699592,0.56579379484624,1.76184033944319,-0.998509993105597
360,2.01900728817149e-06,9.2480082465719e-09,1.38146185473206e-08,0.981970726719896,0.565793794673186,1.76184033957921,-0.998509993007863
361,1.94686110875015e-06,8.91754471431466e-09,1.33209739576163e-08,0.981970726739473,0.565793794506317,1.76184033971037,-0.998509992913621
362,1.87729296250209e-06,8.5988896669774e-09,1.28449690789896e-08,0.981970726758352,0.56579379434541,1.76184033983684,-0.998509992822746
363,1.81021072881373e-06,8.29162131113291e-09,1.23859734403026e-08,0.981970726776555,0.565793794190252,1.7618403399588,-0.998509992735119
364,1.7455255770426e-06,7.99533274059605e-09,1.19433793664406e-08,0.981970726794108,0.565793794040639,1.7618403400764,-0.998509992650623
365,1.68315185546744e-06,7.70963156344936e-09,1.15166007509537e-08,0.981970726811035,0.565793793896373,1.76184034018979,-0.998509992569146
366,1.62300696155623e-06,7.43413953747006e-09,1.1105072380512e-08,0.981970726827356,0.565793793757261,1.76184034029913,-0.998509992490581
367,1.56501125668318e-06,7.16849175731127e-09,1.07082493452149e-08,0.981970726843094,0.565793793623121,1.76184034040457,-0.998509992414823
368,1.50908794103487e-06,6.91233653559446e-09,1.0325606244146e-08,0.98197072685827,0.565793793493773,1.76184034050624,-0.998509992341773
369,1.45516296197529e-06,6.66533459930241e-09,9.95663627156956e-09,0.981970726872903,0.565793793369048,1.76184034060427,-0.998509992271332
370,1.40316490571248e-06,6.4271589516566e-09,9.60085087582701e-09,0.981970726887014,0.56579379324878,1.7618403406988,-0.998509992203409
371,1.35302492543096e-06,6.19749406665291e-09,9.25777900070696e-09,0.98197072690062,0.565793793132809,1.76184034078996,-0.998509992137913
372,1.30467661952248e-06,5.97603598930783e-09,8.92696615648363e-09,0.98197072691374,0.565793793020982,1.76184034087785,-0.998509992074757
373,1.25805596943604e-06,5.76249141157255e-09,8.60797456361645e-09,0.981970726926391,0.565793792913151,1.76184034096261,-0.998509992013858
374,1.2131012366736e-06,5.55657740766382e-09,8.30038150738841e-09,0.981970726938591,0.565793792809174,1.76184034104433,-0.998509991955136
375,1.16975289349389e-06,5.35802148298093e-09,8.00377992370262e-09,0.981970726950354,0.565793792708912,1.76184034112314,-0.998509991898511
376,1.12795354028271e-06,5.16656074130661e-09,7.71777693000909e-09,0.981970726961696,0.565793792612232,1.76184034119913,-0.99850999184391
377,1.08764782119049e-06,4.98194143153605e-09,7.44199383380061e-09,0.981970726972634,0.565793792519007,1.76184034127241,-0.99850999179126
378,1.04878236463603e-06,4.80391928197568e-09,7.17606538476923e-09,0.981970726983181,0.565793792429114,1.76184034134306,-0.998509991740491
379,1.01130571049872e-06,4.63225848114967e-09,6.91963951380991e-09,0.981970726993351,0.565793792342433,1.7618403414112,-0.998509991691537
380,9.75168227428216e-07,4.46673168446239e-09,6.67237664348205e-09,0.981970727003157,0.565793792258849,1.76184034147689,-0.998509991644332
381,9.40322061393428e-07,4.3071197729477e-09,6.43394935425573e-09,0.981970727012614,0.565793792178252,1.76184034154024,-0.998509991598813
382,9.06721071715382e-07,4.15321135871818e-09,6.20404182740981e-09,0.981970727021732,0.565793792100535,1.76184034160133,-0.998509991554922
383,8.74320762732127e-07,4.00480266100588e-09,5.98234980211435e-09,0.981970727030524,0.565793792025595,1.76184034166023,-0.998509991512598
384,8.43078227667636e-07,3.86169703070046e-09,5.76857950989012e-09,0.981970727039002,0.565793791953333,1.76184034171703,-0.998509991471787
385,8.12952100901611e-07,3.7237050929587e-09,5.56244809329879e-09,0.981970727047177,0.565793791883653,1.7618403417718,-0.998509991432435
386,7.83902482362043e-07,3.59064415400304e-09,5.36368232280018e-09,0.98197072705506,0.565793791816463,1.76184034182461,-0.998509991394488
387,7.55890910756362e-07,3.46233788982202e-09,5.17201928079183e-09,0.981970727062661,0.565793791751674,1.76184034187554,-0.998509991357898
388,7.28880290950299e-07,3.338616452128e-09,4.98720495244502e-09,0.981970727069992,0.5657937916892,1.76184034192464,-0.998509991322615
389,7.02834852132554e-07,3.21931609800228e-09,4.80899474172202e-09,0.98197072707706,0.565793791628958,1.76184034197199,-0.998509991288592
390,6.77720110470169e-07,3.10427862758157e-09,4.63715258189538e-09,0.981970727083875,0.565793791570869,1.76184034201765,-0.998509991255786
391,6.53502801692747e-07,2.99335190586484e-09,4.47145081573076e-09,0.981970727090446,0.565793791514856,1.76184034206168,-0.998509991224152
392,6.30150866715529e-07,2.88638902899127e-09,4.31167037108847e-09,0.981970727096783,0.565793791460844,1.76184034210413,-0.998509991193648
393,6.07633377305995e-07,2.78324825444627e-09,4.15759932237767e-09,0.981970727102893,0.565793791408763,1.76184034214507,-0.998509991164234
394,5.85920515333e-07,2.68379308948609e-09,4.00903377889169e-09,0.981970727108785,0.565793791358542,1.76184034218454,-0.998509991135871
395,5.64983529508127e-07,2.58789181119198e-09,3.86577696640396e-09,0.981970727114468,0.565793791310116,1.7618403422226,-0.998509991108522
396,5.44794695304966e-07,2.49541735730799e-09,3.7276392919061e-09,0.981970727119945,0.565793791263421,1.76184034225931,-0.99850999108215
397,5.25327279349346e-07,2.40624740627646e-09,3.59443772911763e-09,0.981970727125228,0.565793791218393,1.7618403422947,-0.99850999105672
398,5.06555502324928e-07,2.3202638161725e-09,3.4659959536901e-09,0.981970727130323,0.565793791174976,1.76184034232882,-0.998509991032199
399,4.88454505037479e-07,2.23735263511117e-09,3.34214378427219e-09,0.981970727135235,0.565793791133109,1.76184034236173,-0.998509991008555
400,4.71000318279251e-07,2.15740421075652e-09,3.22271730026457e-09,0.981970727139972,0.565793791092739,1.76184034239346,-0.998509990985755
401,4.54169834429076e-07,2.08031267728546e-09,3.10755838112858e-09,0.981970727144538,0.565793791053811,1.76184034242406,-0.99850999096377
402,4.37940762043428e-07,2.00597578039507e-09,2.99651449888316e-09,0.981970727148942,0.565793791016274,1.76184034245356,-0.99850999094257
403,4.22291609219226e-07,1.93429533955162e-09,2.88943856384761e-09,0.981970727153189,0.565793790980078,1.76184034248201,-0.998509990922128
404,4.07201656659618e-07,1.8651761554241e-09,2.78618882296115e-09,0.981970727157284,0.565793790945176,1.76184034250945,-0.998509990902417
405,3.92650918781876e-07,1.79852693577232e-09,2.68662859718299e-09,0.981970727161232,0.565793790911521,1.7618403425359,-0.99850999088341
406,3.7862013034332e-07,1.73425928328329e-09,2.59062592868528e-09,0.98197072716504,0.565793790879069,1.76184034256141,-0.998509990865082
407,3.6509071091554e-07,1.67228813585708e-09,2.49805385263665e-09,0.981970727168711,0.565793790847776,1.761840342586,-0.998509990847409
408,3.52044743527218e-07,1.61253141646082e-09,2.40878958668247e-09,0.981970727172252,0.565793790817601,1.76184034260972,-0.998509990830367
409,3.39464959638174e-07,1.55491009833522e-09,2.32271523335047e-09,0.981970727175665,0.565793790788505,1.76184034263259,-0.998509990813935
410,3.27334690239387e-07,1.49934772688998e-09,2.23971642069571e-09,0.981970727178957,0.565793790760449,1.76184034265464,-0.998509990798089
411,3.15637878266537e-07,1.44577073186537e-09,2.15968362148752e-09,0.981970727182131,0.565793790733394,1.76184034267591,-0.99850999078281
412,3.04359036030809e-07,1.39410836037789e-09,2.08251053997883e-09,0.981970727185192,0.565793790707307,1.76184034269641,-0.998509990768077
413,2.93483224781332e-07,1.34429191861035e-09,2.00809517675939e-09,0.981970727188143,0.565793790682152,1.76184034271619,-0.99850999075387
414,2.82996045740373e-07,1.29625577663906e-09,1.93633896751067e-09,0.981970727190989,0.565793790657896,1.76184034273525,-0.998509990740171
415,2.72883606437509e-07,1.24993598140142e-09,1.86714676303653e-09,0.981970727193733,0.565793790634506,1.76184034275364,-0.998509990726962
416,2.63132525097278e-07,1.20527143505913e-09,1.80042709415427e-09,0.981970727196379,0.565793790611953,1.76184034277136,-0.998509990714224
417,2.53729881864669e-07,1.16220281691e-09,1.73609160266065e-09,0.98197072719893,0.565793790590205,1.76184034278846,-0.998509990701942
418,2.44663224050577e-07,1.12067336700501e-09,1.67405491279004e-09,0.981970727201391,0.565793790569235,1.76184034280494,-0.998509990690098
419,2.35920555453319e-07,1.08062767029471e-09,1.61423512334929e-09,0.981970727203764,0.565793790549013,1.76184034282083,-0.998509990678678
420,2.27490290382556e-07,1.04201312728504e-09,1.55655283583874e-09,0.981970727206051,0.565793790529514,1.76184034283616,-0.998509990667666
421,2.19361268394401e-07,1.00477838568507e-09,1.50093184950763e-09,0.981970727208257,0.565793790510712,1.76184034285094,-0.998509990657047
422,2.115227226919e-07,9.68874114105869e-10,1.44729824203349e-09,0.981970727210385,0.565793790492582,1.76184034286519,-0.998509990646808
423,2.0396427983418e-07,9.34252835835303e-10,1.39558121102702e-09,0.981970727212436,0.5657937904751,1.76184034287893,-0.998509990636935
